,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,2,2,1,6,7,7,7,1,0
1,99,99,99,99,99,99,99,99,99,99
2,2,0,2,5,6,7,7,7,1,0
3,1,3,4,4,4,6,6,6,3,1
4,2,2,2,5,6,7,7,7,1,0
5,0,3,3,3,3,3,3,3,3,1
6,1,1,1,1,1,1,1,1,2,2
7,1,3,3,3,3,3,3,3,3,1
8,1,1,1,1,1,1,1,1,2,2
9,0,2,4,4,4,4,4,6,3,0
10,0,2,2,5,3,6,6,6,3,0
11,0,0,0,0,6,6,6,6,3,0
12,1,3,4,4,3,6,6,6,3,1
13,1,1,0,5,5,5,5,5,4,3
14,0,3,3,3,3,3,3,3,3,1
15,1,1,1,1,1,1,1,1,2,2
16,1,1,1,1,1,1,1,1,2,2
17,1,1,1,1,1,1,1,1,2,2
18,1,1,1,1,1,1,1,1,2,2
19,1,1,1,1,1,1,1,1,2,2
20,1,1,1,1,1,1,1,1,2,2
21,1,1,1,1,1,1,1,1,2,2
22,1,3,4,4,4,4,4,4,3,1
23,0,3,3,3,3,3,3,3,3,1
24,2,2,2,2,2,2,2,2,4,4
25,2,2,2,2,2,2,2,2,4,4
26,0,1,3,5,5,5,5,5,4,3
27,2,3,4,4,4,4,4,4,3,1
28,1,3,4,4,4,4,4,4,3,5
29,2,3,3,3,3,3,3,3,3,1
30,1,3,4,4,4,4,4,4,3,5
31,1,3,4,4,4,4,4,4,3,5
32,1,3,4,4,4,4,4,4,3,5
33,1,3,4,4,4,4,4,4,3,5
34,1,3,4,4,4,4,4,4,3,1
35,0,2,3,3,6,7,7,7,1,0
36,2,3,2,2,2,2,8,9,4,1
37,2,2,2,2,2,2,8,9,4,4
38,2,2,2,2,2,2,8,9,4,4
39,2,2,2,2,2,2,8,8,2,4
40,2,2,2,2,2,2,2,2,4,4
41,2,2,2,2,2,2,2,2,4,4
42,2,2,2,2,2,2,2,2,4,4
43,0,0,0,0,0,7,6,6,1,0
44,2,2,2,2,2,3,2,2,4,4
45,2,1,3,5,5,5,5,5,4,3
46,1,1,1,1,6,6,6,8,2,4
47,2,2,2,2,4,4,8,9,4,4
48,0,2,2,2,2,2,0,8,4,0
49,2,2,2,2,2,2,2,2,4,4
50,2,2,2,5,5,5,5,5,4,3
51,2,3,3,5,5,5,5,5,4,3
52,2,2,2,2,2,3,2,2,4,4
53,2,2,2,2,2,2,8,8,4,4
54,0,0,0,0,0,0,0,6,1,0
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.1255995869391889,0.12301912733520448,0.14622898537113016,0.14886367381325177,0.1569901102839675,0.14973233842143843,0.14250782114249663,0.13848253447133624,0.17173559725650495,0.14389444921734135
NMI,0.32531601509298508,0.52751819460861882,0.55361025514670148,0.64221054617174866,0.69873896792816115,0.66245369953637878,0.67943323324017346,0.70142112611547025,1.0,0.64533345586459034
