,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,1,1,1,6,6,6,6,0,0
1,1,1,1,1,6,6,6,9,1,0
2,0,0,4,4,4,4,4,4,1,1
3,1,3,3,3,3,3,3,3,0,2
4,1,1,1,2,6,6,6,6,0,0
5,1,3,1,1,6,6,6,6,0,0
6,1,3,3,3,3,3,3,3,0,0
7,1,3,3,3,3,3,3,3,0,3
8,0,1,4,4,4,7,7,7,1,4
9,2,2,4,4,4,4,4,4,0,1
10,1,3,3,3,3,3,3,3,0,3
11,1,3,3,3,3,3,3,3,0,2
12,1,3,3,3,3,3,3,3,0,2
13,1,3,3,3,3,3,3,3,0,2
14,1,1,1,1,1,1,1,1,0,5
15,1,1,1,1,1,1,1,1,0,5
16,1,1,1,1,1,1,1,1,0,2
17,1,1,1,1,1,1,1,1,0,5
18,1,1,1,1,1,1,1,1,0,5
19,1,1,1,1,1,1,1,1,0,2
20,1,1,1,1,1,1,1,1,1,6
21,1,1,1,1,1,6,6,1,0,0
22,1,1,1,1,1,1,1,1,0,5
23,1,3,3,3,3,3,3,3,0,2
24,1,3,3,3,3,3,3,3,0,3
25,2,1,2,5,5,5,5,1,1,6
26,2,1,1,1,1,1,1,1,1,6
27,1,3,3,3,3,3,3,3,0,2
28,1,3,3,3,3,3,3,3,1,2
29,2,2,2,2,2,2,2,2,1,6
30,0,1,4,4,4,4,4,4,1,1
31,0,0,4,4,4,4,4,4,1,1
32,0,0,4,5,5,5,5,9,1,4
33,2,2,2,2,2,2,2,2,1,6
34,0,2,4,4,4,4,4,4,1,7
35,1,1,1,1,6,6,8,8,0,2
36,0,0,4,4,4,7,7,7,1,4
37,2,2,2,2,2,2,2,2,1,7
38,2,2,2,2,2,2,2,2,1,7
39,2,2,2,2,2,2,2,2,1,7
40,2,2,2,5,5,5,5,5,1,7
41,2,2,2,5,5,5,5,5,1,7
42,2,2,2,5,5,5,5,5,1,7
43,2,2,2,5,5,5,5,5,1,6
44,2,2,2,2,2,2,2,2,1,7
45,2,2,2,2,2,2,2,2,1,7
46,1,3,3,3,3,3,3,3,0,3
47,1,1,0,0,0,0,0,0,1,4
48,2,2,2,2,2,2,2,2,1,7
49,2,2,2,2,2,2,2,2,1,6
50,1,3,3,3,3,3,3,3,0,3
51,2,2,2,5,5,7,7,7,1,6
52,1,3,3,3,6,3,3,8,0,2
53,0,0,0,0,0,7,8,8,1,4
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.11043133530725395,0.10624667622120497,0.12365535380778292,0.10398006139538268,0.10770911030087245,0.10996567651307865,0.10925844329138823,0.10796319327712266,0.1290545994657466,0.07380355373318914
NMI,0.42145234441482393,0.34997426365591355,0.42761945224078401,0.35184160838151735,0.38108393633277055,0.38227481108633315,0.35717321538997365,0.35709568076105513,1.0,0.45578936531118702
